"site_barcode","local_date","nevents","naive_failure","nevents_overall_cluster_percent_log","nevents_overall_simple_percent_log","nevents_wd_cluster_percent_log","nevents_wd_simple_percent_log","duration","pf_overall_stl_seasonal_percent_log","pf_wd_simple_percent_log","flow_overall_stl_seasonal_percent_log","nevents_overall_stl_seasonal_percent_log","fail_next_week","pred_fail_next_week_SL","currently_failed","pred_currently_failed_SL","pred_fail_next_week_glm","pred_currently_failed_glm"
"4354","2016-06-30",26,FALSE,-0.554106132124453,-0.236015812719043,-0.563272099138533,-0.155719307599885,1257,-0.311404500938161,-0.317326143132894,-1.32125424535197,-0.151081488958515,FALSE,0.0281838420028888,FALSE,0.000620724732908014,0.142502784573352,5.68475659337031e-05
"4354","2016-07-01",39,FALSE,-0.148641024016289,0.170824304428297,-0.379489621704904,0.157003748809665,3753,-0.21051020985903,-0.217368453270463,-0.221806243418486,0.153621919746167,FALSE,0.00819281124881311,FALSE,0.000618493706355527,0.0889736046872986,1.53807486659454e-05
"4354","2016-07-02",22,FALSE,-0.719033009008244,-0.402903782700404,-0.824503750077147,-0.690043194622354,2469,-0.345213172078202,-0.349836093239054,-0.986591985257133,-0.68791052372525,FALSE,0.0260537446743314,FALSE,0.000619663936812816,0.229890349501358,4.08019350944514e-05
"4354","2016-07-03",47,FALSE,0.0400721393434989,0.358343164726969,0.0870113769896297,0.279335314523063,4569,-0.172296807355139,-0.177954162492226,-0.215908476487037,0.280646303707966,FALSE,0.00469055641348109,FALSE,0.000927262782573903,0.104290131879739,3.32107980407883e-06
"4354","2016-07-04",28,FALSE,-0.478490243123054,-0.162358660245088,-0.449456677389698,-0.147635998806065,1659,-0.245137043371461,-0.2479460908045,-1.02882541832541,-0.14385947758337,FALSE,0.0211679409665947,FALSE,0.000618509345690969,0.144391821211052,1.74281767833212e-05
"4354","2016-07-05",21,FALSE,-0.766172315574835,-0.449085730584055,-0.519360526215828,-0.297375201657441,1838,-0.377955965240077,-0.38119454189647,-1.03946402632616,-0.295724316782259,FALSE,0.0168995250403637,FALSE,0.000621380239206177,0.188942907941888,4.33530594237174e-05
"4354","2016-07-06",33,FALSE,-0.314187191831778,0.00519182014204682,-0.0870113769896298,0.219362828474304,2176,-0.257890752800896,-0.265270561906745,-0.677041453722017,0.221530638631223,FALSE,0.00385979759393462,FALSE,0.000618728894320638,0.116433917753821,1.16751212081732e-05
"4354","2016-07-07",28,FALSE,-0.478490243123054,-0.159143968481249,-0.392149332132392,-0.0750351859429141,2785,-0.394878509418871,-0.398723826555883,-0.662606411485529,-0.0760418715934693,FALSE,0.0127567613173119,FALSE,0.000618683499624196,0.152549125527838,1.87657709882646e-05
"4354","2016-07-08",30,FALSE,-0.409497371636103,-0.0892311337279426,-0.479220284350659,-0.113058085927731,2517,-0.0203571660353041,-0.026336438354127,-0.619728805476015,-0.118962958475029,FALSE,0.00490659979086534,FALSE,0.000618390361822694,0.109424348405591,2.20130910882742e-06
"4354","2016-07-09",43,FALSE,-0.0494946376046957,0.271301963614756,-0.154346087741901,0.00202429218923066,4174,-0.139485825526204,-0.142521349884212,-0.262401157320087,0.00610081922452126,FALSE,0.00319623733730819,FALSE,0.000618253757431075,0.122455315856673,7.3549717822913e-07
"4354","2016-07-10",61,FALSE,0.300900113099335,0.619053664809326,0.340768970136789,0.526147924967166,5424,-0.40064407315451,-0.403501429861185,-0.0825479430631251,0.524137171202411,FALSE,0.00595412391320535,FALSE,0.00061823493095477,0.0970037503747731,6.15592889469981e-08
"4354","2016-07-11",33,FALSE,-0.318615766280519,-0.000557569013608475,-0.285153626098422,0.0226525342282495,2879,-0.319149922476991,-0.321627353470162,-0.450179282986687,0.0198110540784793,FALSE,0.00730254953059338,FALSE,0.000618255347533399,0.132360535353007,2.61551138547003e-07
"4354","2016-07-12",14,FALSE,-1.17606599813174,-0.858004401995634,-0.889751176639543,-0.691593178693211,908,-0.170133315449947,-0.17430967260125,-1.44273262830612,-0.696519052946652,FALSE,0.0100466259654774,FALSE,0.000638329943307295,0.201353127598189,0.000357805617552429
"4354","2016-07-13",25,FALSE,-0.596247502878799,-0.27468893513667,-0.35703851420269,-0.0688769227361694,1960,-0.110296472061603,-0.116923664797575,-0.653386637014031,-0.0680663412722701,FALSE,0.00420859139567963,FALSE,0.000622290029651355,0.126696637085071,0.000140878779950015
"4354","2016-07-14",15,FALSE,-1.10707312664479,-0.78406657394678,-1.11331843605781,-0.69604153858631,1419,-0.136879293783825,-0.138770423019316,-0.997962421979517,-0.693397731553133,FALSE,0.0290953064286344,FALSE,0.000627258461815813,0.161840674819645,0.000508768787050755
"4354","2016-07-15",28,FALSE,-0.482918817571795,-0.156652740754814,-0.548213155837611,-0.17739224340129,3072,-0.348702390214054,-0.350876287369501,-0.470165732588729,-0.175153514414801,FALSE,0.0283331725776592,FALSE,0.000621086064661131,0.145090781972865,0.00010655009436276
"4354","2016-07-16",32,FALSE,-0.349387424947273,-0.0222578856576748,-0.441832752279039,-0.293524348076009,3183,-0.209275338269217,-0.21289372212314,-0.674877933447348,-0.285738160597039,FALSE,0.00624681072954077,FALSE,0.000618926613238201,0.1625009764564,6.16870463100891e-05
"4354","2016-07-17",33,FALSE,-0.318615766280519,0.00864403005162062,-0.302186758654663,-0.11666007091176,3493,-0.157187623596454,-0.161686404782582,-0.553087778719384,-0.112911845930942,FALSE,0.0083727371372089,FALSE,0.000618345045383101,0.13937188360274,1.67133388386513e-06
"4354","2016-07-18",14,FALSE,-1.17606599813174,-0.84885726812839,-1.14260385794964,-0.835751869390143,1155,-0.471436929303058,-0.473505750631083,-1.30182837369817,-0.827010624802009,FALSE,0.0252504888477333,FALSE,0.000645386593368417,0.236966307056542,0.000477682944105542
"4354","2016-07-19",9,TRUE,-1.61789875041078,-1.28733881860148,-1.33158392891858,-1.11240561080045,489,-0.545690985148739,-0.550279051325572,-2.32991218161463,-1.10253818127001,FALSE,0.0803175813400672,FALSE,0.009767619852618,0.831769877035064,0.167568436384132
"4354","2016-07-20",19,FALSE,-0.870684348580559,-0.535906255523408,-0.63147535990445,-0.340536647406284,2589,-0.465461880540127,-0.474763287227998,-0.541488676710382,-0.329910549334114,FALSE,0.017459806103081,FALSE,0.000934769108117413,0.187021860511623,0.0330213153623326
"4354","2016-07-21",26,FALSE,-0.557026789725517,-0.219847774937637,-0.466257304286114,-0.124880297527145,2365,-0.480139796603855,-0.486680363566625,-0.58237037754737,-0.117435985948706,FALSE,0.00983270327906033,FALSE,0.000646110143654617,0.158590660876723,0.0163128133591916
"4354","2016-07-22",12,FALSE,-1.330216677959,-0.991902772131207,-1.6177367152488,-1.01789419865427,665,0.0594761071627289,0.052329708695565,-1.78669518671441,-1.01834472562808,FALSE,0.0362510106953558,FALSE,0.000715515423160434,0.140905236779708,0.00121892320449378
"4354","2016-07-23",22,FALSE,-0.724080874388684,-0.382165464280112,-0.81652620172045,-0.657990923575367,1310,0.00616789073741299,0.00268047033145378,-1.46692439710768,-0.649820986657247,FALSE,0.00713350858765488,FALSE,0.000638993999926364,0.172515316695965,0.000513291191271289
"4354","2016-07-24",32,FALSE,-0.349387424947273,-0.00566573753567731,-0.332958417321416,-0.143017506834925,1762,-0.216385970654336,-0.217870312932111,-1.13440774351883,-0.136862673601252,FALSE,0.0143182764515342,FALSE,0.000619758412844398,0.145928343778937,0.000198840240483507
"4354","2016-07-25",23,FALSE,-0.67962911181785,-0.335875504588833,-0.646166971635753,-0.316396280048524,1828,-0.352538029519072,-0.351756639866054,-0.825140436769727,-0.305488864073211,FALSE,0.0078260313819705,FALSE,0.000619358868001161,0.162478387415046,3.59037981061035e-05
"4354","2016-07-26",26,FALSE,-0.557026789725517,-0.211669155601749,-0.270711968233319,-0.0243173076507064,2053,-0.140420253555878,-0.142802151093132,-0.695588365265426,-0.0166873461668165,FALSE,0.00447747635916097,FALSE,0.000618829235054689,0.128194773207223,1.38872107425271e-05
"4354","2016-07-27",29,FALSE,-0.447827497760525,-0.101403554455627,-0.208618509084417,0.0939318198342037,2107,-0.481072548826832,-0.486237883786527,-0.680511406671725,0.0950499590652675,FALSE,0.00944285214895876,FALSE,0.000618520358469996,0.144556562481606,1.00401517478302e-05
"4354","2016-07-28",28,FALSE,-0.482918817571795,-0.135958999157466,-0.158514323115032,-0.0460653668432468,2887,-0.412152397427168,-0.416123341218118,-0.306412987265138,-0.0476411318532307,FALSE,0.00774558447157265,FALSE,0.000618448557717559,0.16940130125577,3.76247834653679e-06
"4354","2016-07-29",15,FALSE,-1.10707312664479,-0.759410732313314,-1.1723674649106,-0.768872891088081,961,-0.491170309481027,-0.49680558537065,-1.61804200328165,-0.775461055428946,FALSE,0.0228392540365456,FALSE,0.000643713966165985,0.213194133040568,0.000379447124644384
"4354","2016-07-30",32,FALSE,-0.349387424947273,0.00120264596576049,-0.441832752279039,-0.264580741178383,3467,-0.0950327927213011,-0.101893467682339,-0.561440283966463,-0.259016477778821,FALSE,0.00347076677982821,FALSE,0.000620564283498042,0.139101655301558,9.45966474714501e-05
"4354","2016-07-31",41,FALSE,-0.101551261042692,0.249032234102703,-0.0851222534168352,0.109957264245059,3492,-0.048121423624222,-0.053993562786233,-0.435902923925784,0.112769660249006,FALSE,0.00214794030438203,FALSE,0.000618681615430088,0.10278238423006,3.49414661306217e-05
"4354","2016-08-01",32,FALSE,-0.347986950060855,-0.00033961623692016,-0.215975061835597,0.0243321006595307,2029,-0.23720682871023,-0.237894842874225,-0.822285859644992,0.0305764738708629,FALSE,0.00493508206181169,FALSE,0.000618298538455197,0.129794302587931,6.71906112043383e-07
"4354","2016-08-02",38,FALSE,-0.176136693134196,0.171512476143174,0.108777653471584,0.356096742130198,2486,-0.244547875157833,-0.246002165884406,-0.554853714274844,0.358309487760781,FALSE,0.00275463741318904,FALSE,0.000618252259179465,0.105216466182565,2.94266343885264e-07
"4354","2016-08-03",31,FALSE,-0.303935674531499,-0.0330918818610481,-0.126111459762865,0.15684247149297,1963,-0.273305211826925,-0.278391731472771,-0.706285948968274,0.151458656904717,FALSE,0.0051448951437941,FALSE,0.000618278096186957,0.135125389794864,8.32568366600543e-07
"4354","2016-08-04",32,FALSE,-0.345677189729191,-0.00116910242961183,-0.355632734360289,0.0891990829595227,1868,0.00383068569266613,0.00153609239387346,-0.639636221917706,0.083694084061915,FALSE,0.00308006092212716,FALSE,0.000618281397092175,0.0864274321673696,7.74382291838811e-07
"4354","2016-08-05",14,FALSE,-1.17235576291366,-0.827841460598513,-1.24136033639756,-0.817016662272731,1007,0.0403262134655756,0.0392138713197125,-1.34356756747669,-0.825416762122925,FALSE,0.0111974924751292,FALSE,0.000635756669674293,0.146867973996118,0.00025220609900497
"4354","2016-08-06",35,FALSE,-0.256065031039504,0.0914325977526298,-0.352220593589352,-0.166321215447514,2183,0.115698609436208,0.115261553008321,-0.86564118540799,-0.161164486517426,FALSE,0.00323237665317525,FALSE,0.000620192189534102,0.111025880065168,5.54720296818618e-05
"4354","2016-08-07",35,FALSE,-0.178345408414315,0.0909288145744338,-0.237891407948765,-0.0525623300908554,2208,-0.12201268318892,-0.121913733387553,-0.895310153676423,-0.0502453746340588,FALSE,0.00856357737487634,FALSE,0.000618835164984516,0.142530123248708,4.78836012117384e-05
"4354","2016-08-08",12,FALSE,-1.32021143813095,-0.980010855388505,-1.2967545377769,-0.957408978803628,1425,-0.276567155308164,-0.274719499491643,-1.13782054410858,-0.948778180732068,TRUE,0.0255465115496639,FALSE,0.00073702896215949,0.210241063544591,0.000722715579889757
"4354","2016-08-09",21,FALSE,-0.687485626975885,-0.417136153711336,-0.493086799428609,-0.252685230414685,1785,-0.251944404840009,-0.253287544459194,-0.762723377968393,-0.242919389630992,TRUE,0.0171501745610654,FALSE,0.000635938519284942,0.177638448108689,0.000522173715701891
"4354","2016-08-10",27,FALSE,-0.436171198694979,-0.164052966231974,-0.255105902017168,0.0124225199985571,2038,-0.131794917906344,-0.137939747059964,-0.671020835013887,0.0188764209255795,TRUE,0.00612482462396848,FALSE,0.000621074764318349,0.135992693656559,0.000274690772122394
"4354","2016-08-11",20,FALSE,-0.736275791145317,-0.463377342374174,-0.728621568753605,-0.384254082076528,1644,-0.181411447421868,-0.18372603882581,-0.993304998858736,-0.382077529966065,TRUE,0.0197748900002493,FALSE,0.000621357616894236,0.165768813809079,7.3270942233578e-05
"4354","2016-08-12",16,FALSE,-0.959419342459526,-0.684617314727461,-1.10782894377303,-0.662592512237973,1120,-0.159628038915763,-0.162515479427058,-1.45651060927569,-0.664750411285444,TRUE,0.0330245259056196,FALSE,0.000634264638929256,0.174434405631737,0.000342607951684729
"4354","2016-08-13",36,FALSE,-0.148489126243198,0.12884527271351,-0.324049716622656,-0.132662960090569,2908,-0.268785870757284,-0.271752937461585,-0.612404451760832,-0.125787755193185,TRUE,0.0236517962757312,FALSE,0.00061900580806278,0.158525823611775,7.06379763462784e-05
"4354","2016-08-14",21,FALSE,-0.686076567170282,-0.410849025649375,-0.748717031714756,-0.561557536118333,1190,-0.296380329606725,-0.301233479871853,-1.67647819429303,-0.559872173893631,TRUE,0.0167667230382301,FALSE,0.000621366236349225,0.222772984241866,0.000239247140250713
"4354","2016-08-15",1,TRUE,-3.73059900489371,-3.45366843339961,-3.7816611875649,-3.42006586596654,30,-1.36359854455704,-1.36585358687086,-6.14062529702355,-3.40968247066766,TRUE,0.959146470459903,TRUE,0.945958463591416,0.968297814631143,0.96463685303099
"4354","2016-08-16",1,TRUE,-3.80239158638999,-3.44879037102082,-3.570812287187,-3.28920114158893,30,-3.00456498915285,-3.0119966535621,-6.68347728067448,-3.27509360195915,TRUE,0.937449209190189,TRUE,0.980691123343953,0.991210788610881,0.996442972016117
"4354","2016-08-17",1,TRUE,-3.79282449477532,-3.44393753533831,-3.53472877428668,-3.28386067495761,30,-1.28868789302746,-1.3042557721537,-6.03527857150982,-3.26919311891425,TRUE,0.937406745342933,TRUE,0.995574629475144,0.962695314469472,0.994727659211627
"4354","2016-08-18",0,TRUE,0,0,0,0,0,0,0,0,0,TRUE,0.992347837050825,TRUE,0.995953389653057,0.824299047985085,0.994346688304606
"4354","2016-08-19",5,TRUE,-2.18338658234122,-1.82470897269011,-2.27097975357871,-1.80828877117927,282,-1.01534366698193,-1.02997119675405,-3.07608749967747,-1.79868948522266,FALSE,0.142385215082686,TRUE,0.968856649084444,0.886781748563601,0.973928475087174
"4354","2016-08-20",30,FALSE,-0.391627113113164,-0.0288092427719687,-0.50637127341661,-0.310691182961039,1913,-0.227125783296747,-0.240389754564185,-1.15664077541981,-0.297206524075001,FALSE,0.0106914800526657,FALSE,0.00628219068324663,0.155272271490895,0.370387442087355
"4354","2016-08-21",25,FALSE,-0.573948669907118,-0.210991582948553,-0.574363644569978,-0.37227673844298,2743,-0.198088097992053,-0.20751422095498,-0.517504640851979,-0.366158833936615,FALSE,0.00609079869062702,FALSE,0.00260656803544035,0.156751730789014,0.0747033912319294
"4354","2016-08-22",21,FALSE,-0.671158098779229,-0.384416641196782,-0.624154309072994,-0.341619650887883,1420,0.0227399631281382,0.0213735148933162,-1.12487900553749,-0.331873850972078,FALSE,0.00484208091082526,FALSE,0.000622277163225024,0.14638413524091,5.0642008881471e-05
"4354","2016-08-23",28,FALSE,-0.460619984600115,-0.0951840843498989,-0.172351384474105,0.0767640162118381,1244,0.147500028212824,0.147882039303223,-0.990683484566756,0.0825065134701437,FALSE,0.00201548692373591,FALSE,0.000618764612360186,0.0953681253353251,1.88802882544598e-05
"4354","2016-08-24",38,FALSE,-0.155238335048933,0.210636281961816,0.11909969154113,0.387479011738383,2276,-0.0384142439523958,-0.0364565141923787,-0.419596444329083,0.385298861281735,FALSE,0.00354318602759351,FALSE,0.000618379000126633,0.0839023680285471,7.33405216848176e-06
"4354","2016-08-25",29,FALSE,-0.423659530578488,-0.0607806402269238,-0.15464316937181,0.0338605504251374,1721,-0.126037735248571,-0.122859581810305,-0.762100236868932,0.0283045905066468,FALSE,0.00272175816667915,FALSE,0.000618320129295488,0.12377881734224,1.70885530483929e-06
"4354","2016-08-26",15,FALSE,-1.0069146234874,-0.719744074471162,-1.33500106673234,-0.680422890895571,686,0.135658316878413,0.138058265279924,-1.59467254298762,-0.691118526627108,FALSE,0.0181571112130496,FALSE,0.000629209729723619,0.118483099868474,0.000223004309706498
"4354","2016-08-27",20,FALSE,-0.795223087010971,-0.429615568340448,-0.911836381524775,-0.707214437771381,1543,-0.0985394361414548,-0.0976963966371023,-1.26329785234875,-0.703316003588476,FALSE,0.00959515812531061,FALSE,0.000627266950046575,0.178241886320814,0.000212696299998794
"4354","2016-08-28",26,FALSE,-0.456868286568129,-0.165594762988641,-0.535142931416697,-0.322640757472751,2145,0.129341529278911,0.127237148588541,-0.706589732438546,-0.318249964737875,FALSE,0.00352152835567035,FALSE,0.000619988359929236,0.134107856674013,0.000126946969196119
"4354","2016-08-29",28,FALSE,-0.458750850389758,-0.0907666710365122,-0.449456677389698,-0.0442447017977573,2193,-0.0412276645420878,-0.0387186679812602,-0.565942043968002,-0.0332613740108247,FALSE,0.00354543710487567,FALSE,0.000619040800245802,0.100287012680957,2.90790727101003e-05
"4354","2016-08-30",33,FALSE,-0.264692554227082,0.0739438305319625,0.0018957351648992,0.238411023444998,2245,-0.222549368961962,-0.22287932864192,-0.368269417011888,0.246741464698331,FALSE,0.00321721146924063,FALSE,0.000618365228659683,0.115827559611189,3.10059724976138e-06
"4354","2016-08-31",21,FALSE,-0.668589329778281,-0.378399856599603,-0.481838086892738,-0.221236973043628,1649,0.0198359204834307,0.0167697718514392,-0.799222316146185,-0.222782263563512,FALSE,0.00443092381663491,FALSE,0.000619276142910148,0.137803476586102,2.49185184340092e-05
"4354","2016-09-01",32,FALSE,-0.247375864701978,0.0442800014241041,-0.0129367910307193,0.131153270219555,3024,-0.0910173100407943,-0.0921196953781347,-0.0666145926231893,0.130360508051493,FALSE,0.00278142752870012,FALSE,0.000618604830041667,0.127522388089141,9.65305746401993e-06
"4354","2016-09-02",19,FALSE,-0.76662253047347,-0.477226506691133,-0.785262469467751,-0.42744401482694,1517,-0.0115625589157644,-0.0114939956223094,-0.817401924083487,-0.435183905287892,FALSE,0.00734281460318826,FALSE,0.000630894660444981,0.143192099055918,6.43969253285441e-05
"4354","2016-09-03",31,FALSE,-0.324566706965143,0.0140720885000497,-0.47358145059362,-0.252469963422195,3070,-0.0702142258072554,-0.0715998395740251,-0.424464450374521,-0.248418052972559,FALSE,0.00565919958734184,FALSE,0.000621177314044638,0.133624448071632,2.25998680347365e-05
"4354","2016-09-04",13,FALSE,-1.14386888025623,-0.855030763596053,-1.22829011197664,-1.00685245730682,1210,-0.204592962100347,-0.207370464773944,-1.36266148084042,-1.00524337995252,FALSE,0.0216155367150718,FALSE,0.000638809429508631,0.241017488240064,0.00103908421906794
"4354","2016-09-05",10,FALSE,-1.48837026757092,-1.11476724104732,-1.47907609457086,-1.07246700856379,1933,-0.276811826732637,-0.276881147457256,-0.868985074136083,-1.06105693450937,FALSE,0.0205301189241096,FALSE,0.000719817859659403,0.198662383298862,0.00244879551341582
"4354","2016-09-06",8,TRUE,-1.6131267524639,-1.33485153402178,-1.44298970479644,-1.18730236338283,498,-0.13080903627192,-0.134075313184335,-1.8535227936637,-1.17399481872056,FALSE,0.0598854141813319,FALSE,0.0231108168861606,0.787716662988833,0.176095620265798
"4354","2016-09-07",16,FALSE,-1.01836663832518,-0.638364834367739,-0.694708461126898,-0.486747741545021,1591,-0.196476080359584,-0.200801613557422,-0.728378091738222,-0.475897387366348,FALSE,0.0135090664933196,FALSE,0.001393400272178,0.168038308448565,0.0553925758791665
"4354","2016-09-08",24,FALSE,-0.612901530217016,-0.230772037938014,-0.300104592450338,-0.161039340822444,1391,0.141724936851043,0.1390129983129,-0.805273095864252,-0.153792337009543,FALSE,0.001920562393777,FALSE,0.000654034570468144,0.116011519559358,0.021055506925043
"4354","2016-09-09",24,FALSE,-0.580500081102343,-0.2298474870364,-0.702363835664869,-0.182545546043407,1570,0.114155484258614,0.115361527950396,-0.755240656818799,-0.184539720328483,FALSE,0.00510186880483062,FALSE,0.000620811654993483,0.0902972933457855,9.52819100555808e-05
"4354","2016-09-10",25,FALSE,-0.506459671206723,-0.188108352377113,-0.688692830210565,-0.460584407329244,1690,-0.344209226571565,-0.34359299058062,-1.0592904187729,-0.45542303149134,FALSE,0.0179655286131419,FALSE,0.000619352236141214,0.193301350228616,1.6224411729084e-05
"4354","2016-09-11",21,FALSE,-0.746432922841539,-0.361699337543896,-0.748717031714756,-0.507247802418107,1319,-0.0356792373359642,-0.0381293043990211,-1.35782170902315,-0.505835074231222,FALSE,0.00595004826768938,FALSE,0.000621059287728277,0.147701366718585,3.74391058220653e-05
"4354","2016-09-12",12,FALSE,-1.30604871077696,-0.91997126602528,-1.13497993283898,-0.869373812086403,870,-0.130938079262111,-0.130316726168825,-1.21567569762022,-0.86105863491419,NA,0.0136958156796691,FALSE,0.000671071658424533,0.182966383182796,0.000846184839219174
"4354","2016-09-13",8,TRUE,-1.6131267524639,-1.32278321220155,-1.40179854765586,-1.16534566497287,556,-0.329420325225506,-0.331418898984515,-1.81043914276108,-1.15579513751926,NA,0.0594246976857509,FALSE,0.0192310102045433,0.812201340535534,0.1997417670122
"4354","2016-09-14",16,FALSE,-0.919979571903958,-0.626413268858939,-0.75377180237638,-0.474631575637562,1065,-0.0573095492731484,-0.0617579491688032,-1.08135879551888,-0.466863123204195,NA,0.019833339717946,FALSE,0.00205201133966251,0.164863006720416,0.0555362653466545
"4354","2016-09-15",6,TRUE,-1.90080882491568,-1.6052077259787,-1.67637739510921,-1.54267469627442,180,0.269835288823434,0.267529876986485,-2.97215035764354,-1.5367081839345,NA,0.0581902571493043,FALSE,0.0161078668181557,0.785945983557174,0.433092210391733
"4354","2016-09-16",22,FALSE,-0.601525840785423,-0.302444116839552,-0.789375212654499,-0.264329116098422,1257,-0.132897166929134,-0.130250367733028,-1.03681957982254,-0.26246939285594,NA,0.0157852436955819,FALSE,0.00127671154793438,0.125856885993932,0.0621079928559098
